glfsd_stock_id,agency_stock_id,agency_code,_lake,state_prov,manUnit,grid_10min,location_primary,location_secondary,latitude,longitude,year,month,day,stock_method,species_code,_strain,yearclass,life_stage,age_months,_clip,clip_efficiency,phys_chem_mark,tag_type,cwt_number,tag_retention,mean_length_mm,total_weight_kg,stocking_mortality,lot_code,hatchery_abbrev,number_stocked,notes
20200881,,MIDNR,MI,MI,MM1,703,Menominee Yacht Harbor,Menominee River,,,2019,5,8,u,BNT,WR,2018,y,,,,,,,,,,99,P-BNT-WR-D-17-OD,,9400,
20200882,,MIDNR,MI,MI,MM1,703,Menominee Yacht Harbor,Menominee River,,,2019,5,8,u,BNT,WR,2018,y,,,,,,,,,,99,P-BNT-WR-D-17-OD,,9400,
20200883,,MIDNR,MI,MI,MM1,703,Menominee Yacht Harbor,Menominee River,,,2019,5,8,u,BNT,WR,2018,y,,,,,,,,,,99,P-BNT-WR-D-17-OD,,9400,
20200902,,MIDNR,MI,MI,MM1,703,Menominee Yacht Harbor,Menominee River,,,2019,5,15,u,BNT,GIL,2018,y,,,,,,,,,,99,P-BNT-GC-D-17-OD,,1568,
20200903,,MIDNR,MI,MI,MM1,703,Menominee Yacht Harbor,Menominee River,,,2019,5,15,u,BNT,WR,2018,y,,,,,,,,,,99,P-BNT-WR-D-17-OD,,856,
20200911,,MIDNR,MI,MI,MM1,703,Yacht Harbor,Menominee River,,,2019,6,6,u,BNT,UNKN,2018,y,,,,,,,,,,99,P-BNT-W-2017 - Watersmeet - Trout - PR,PRIV-MIDNR,1000,
20200995,197486,WIDNR,MI,WI,WM1,703,Little River At Hwy Bb,Little River,45.04488,-87.626015,2019,9,23,s,BNT,SEE,2019,ff,7,AD,,,,,,,,99,KER - WR - WR - WR - WR - WR,WR,10042,FISID:197486;
20200996,197485,WIDNR,MI,WI,WM1,703,Peshtigo River Off Cty Bb-Stocking,Peshtigo River,44.9883274,-87.6656296,2019,9,23,s,BNT,SEE,2019,ff,7,AD,,,,,,,,99,KER - WR - WR - WR - WR - WR,WR,10042,FISID:197485;
20200997,196709,WIDNR,MI,WI,WM5,1901,Mckinley Marina,Milwaukee Harbor,43.0511907,-87.882514,2019,9,23,s,BNT,SEE,2019,ff,7,AD,,,,,,,,99,KER - WR - WR - WR - WR - WR,WR,20016,FISID:196709;
20200998,195813,WIDNR,MI,WI,WM1,804,Offshore Grid 804,Green Bay,44.92594,-87.43482,2019,4,24,b,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,12780,FISID:195813;
20200999,195622,WIDNR,MI,WI,WM4,1004,Kewaunee River Footbridge Boat Landing Stocking,Kewaunee River,44.4612,-87.5442,2019,4,5,s,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,15566,FISID:195622;
20201000,195621,WIDNR,MI,WI,WM1,703,Offshore Grid 703,Lake Michigan,45.047568,-87.5157066,2019,4,26,b,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,13906,FISID:195621;
20201001,195620,WIDNR,MI,WI,WM1,804,Offshore Grid 804,Green Bay,44.92594,-87.43482,2019,4,22,b,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,27608,FISID:195620; 2 Trucks Worth of Fish
20201002,195619,WIDNR,MI,WI,WM1,804,Offshore Grid 804,Green Bay,44.92594,-87.43482,2019,4,23,b,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,26527,FISID:195619; 2 Trucks Worth of Fish
20201003,195618,WIDNR,MI,WI,WM1,703,Offshore Grid 703 Site 1,Lake Michigan,45.0946312,-87.5476285,2019,4,24,b,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,27466,FISID:195618; 2 Trucks Worth of Fish
20201004,195488,WIDNR,MI,WI,WM6,2102,Root River @ 5Th St Yacht Club Stocking,Root River,42.7295,-87.7922,2019,4,18,s,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,13000,FISID:195488;
20201005,195314,WIDNR,MI,WI,WM3,606,,Rawleys Bay,45.2183,-87.0324,2019,3,12,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,4795,FISID:195314;
20201006,195313,WIDNR,MI,WI,WM3,706,,Baileys Harbor,45.0583,-87.1236,2019,3,12,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,9589,FISID:195313;
20201007,195310,WIDNR,MI,WI,WM4,1004,Ahnapee River At Cth X Nr Forestville,Ahnapee River,44.6755155,-87.4835604,2019,4,3,s,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,4250,FISID:195310;
20201008,195308,WIDNR,MI,WI,WM4,1303,"East Twin River Off Hwy 147/Main Street, Back Of Parking Lot",East Twin River,44.237665,-87.6399004,2019,4,3,s,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,7578,FISID:195308;
20201009,195307,WIDNR,MI,WI,WM4,1004,Ahnapee River At Cth X Nr Forestville,Ahnapee River,44.6755155,-87.4835604,2019,4,3,s,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,11336,FISID:195307;
20201010,195303,WIDNR,MI,WI,WM4,1303,Shoto Lake_General Lake Station,West Twin River,44.177,-87.6478,2019,4,1,s,BNT,SEE,2018,y,15,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,9013,FISID:195303;
20201011,195302,WIDNR,MI,WI,WM4,1303,Manitou Park,Manitowoc River,44.092151,-87.6530054,2019,3,28,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,13556,FISID:195302;
20201012,195301,WIDNR,MI,WI,WM5,1502,Sheboygan River At 8Th Street,Sheboygan River,43.7445024,-87.712706,2019,3,7,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,4275,FISID:195301;
20201013,195300,WIDNR,MI,WI,WM5,1502,Sheboygan River At 8Th Street,Sheboygan River,43.7445024,-87.712706,2019,3,6,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,14774,FISID:195300;
20201014,195297,WIDNR,MI,WI,WM5,1502,Sheboygan River At 8Th Street,Sheboygan River,43.7445024,-87.712706,2019,3,6,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,14315,FISID:195297;
20201015,195296,WIDNR,MI,WI,WM3,805,Ship Canal Coast Guard Station Stocking,Sturgeon Bay,44.759,-87.3141,2019,3,11,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,9638,FISID:195296;
20201016,195295,WIDNR,MI,WI,WM2,606,General Lake Station,Garretts Bay,45.2872314,-87.053177,2019,3,11,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,4795,FISID:195295;
20201017,195265,WIDNR,MI,WI,WM5,1701,,Port Washington Harbor,43.3872173,-87.867789,2019,3,19,pen,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,11983,FISID:195265;
20201018,195264,WIDNR,MI,WI,WM5,1701,,Port Washington Harbor,43.3872173,-87.867789,2019,3,19,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,9263,FISID:195264;
20201019,195263,WIDNR,MI,WI,WM5,1701,,Port Washington Harbor,43.3872173,-87.867789,2019,3,13,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,12592,FISID:195263;
20201020,195090,WIDNR,MI,WI,WM6,2102,Pugh Marina,Root River,42.7337027,-87.7810134,2019,3,28,pen,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,4596,FISID:195090;
20201021,195089,WIDNR,MI,WI,WM6,2102,Pugh Marina,Root River,42.7337027,-87.7810134,2019,3,28,pen,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,14140,FISID:195089;
20201022,195085,WIDNR,MI,WI,WM6,2202,Kenosha Harbor @ Yacht Club,Pike River,42.588663,-87.815773,2019,3,27,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,5075,FISID:195085;
20201023,195084,WIDNR,MI,WI,WM5,1901,Riverfront Ramp,Kinnickinnic River,43.0251905,-87.89945,2019,3,27,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,5105,FISID:195084;
20201024,195083,WIDNR,MI,WI,WM5,1901,Riverfront Ramp,Kinnickinnic River,43.0251905,-87.89945,2019,3,27,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,11413,FISID:195083;
20201025,195020,WIDNR,MI,WI,WM5,1901,Riverfront Ramp,Kinnickinnic River,43.0251905,-87.89945,2019,3,18,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,11841,FISID:195020;
20201026,195019,WIDNR,MI,WI,WM5,1901,Riverfront Ramp,Kinnickinnic River,43.0251905,-87.89945,2019,3,18,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,11975,FISID:195019;
20201027,194986,WIDNR,MI,WI,WM6,2202,,Kenosha Harbor Boat Ramp,42.5846201,-87.8116151,2019,3,7,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,12645,FISID:194986;
20201028,194985,WIDNR,MI,WI,WM6,2202,,Kenosha Harbor Boat Ramp,42.5846201,-87.8116151,2019,3,7,s,BNT,SEE,2018,y,14,AD,,,,,,,,99,KER/RR - WR - WR - WR - WR - WR,WR,12816,FISID:194985;
20201122,196170,WIDNR,SU,WI,WISC,1401,,44Th Ave. East Dock,46.6923983,-92.0131832,2019,5,15,s,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9622,FISID:196170;
20201123,196171,WIDNR,SU,WI,WISC,1401,,44Th Ave. East Dock,46.6923983,-92.0131832,2019,5,15,b,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9562,FISID:196171;
20201124,196172,WIDNR,SU,WI,WISC,1401,,44Th Ave. East Dock,46.6923983,-92.0131832,2019,5,15,b,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9700,FISID:196172;
20201125,196173,WIDNR,SU,WI,WISC,1509,,Washburn Coal Dock,46.6677,-90.8834,2019,5,28,s,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,11145,FISID:196173;
20201126,196174,WIDNR,SU,WI,WISC,1309,,Southeast Basswood Island,46.837,-90.741,2019,5,28,b,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9907,FISID:196174;
20201127,196175,WIDNR,SU,WI,WISC,1409,O'Brien'S Approach,Madeline Island,46.7893,-90.79405,2019,5,28,b,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9458,FISID:196175;
20201128,196177,WIDNR,SU,WI,WISC,1409,,Pikes Bay,46.785,-90.8529,2019,5,28,b,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9313,FISID:196177;
20201129,196178,WIDNR,SU,WI,WISC,1409,Kpunky Bay Area,Madeline Island,46.80965,-90.73108,2019,5,28,b,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9124,FISID:196178;
20201130,196180,WIDNR,SU,WI,WISC,1409,,Souix River,46.7357675,-90.8689899,2019,5,29,b,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9372,FISID:196180;
20201131,196181,WIDNR,SU,WI,WISC,1509,,Ashland Lighthouse Spoils,46.630528,-90.869055,2019,5,29,b,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9110,FISID:196181;
20201132,196182,WIDNR,SU,WI,WISC,1509,,Green Gan - Washburn,46.666064,-90.861139,2019,5,29,b,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,8933,FISID:196182;
20201133,196183,WIDNR,SU,WI,WISC,1509,,Bono Creek Area,46.64658,-90.90413,2019,5,29,b,BNT,SEE,2018,y,16,,,,FT,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9949,FISID:196183;
20201134,196184,WIDNR,SU,WI,WISC,1509,,Houghton Point,46.6975,-90.8492,2019,5,29,b,BNT,SEE,2018,y,16,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9110,FISID:196184;
20201135,196196,WIDNR,SU,WI,WISC,1511,,Saxon Harbor,46.5616,-90.4372,2019,6,4,b,BNT,SEE,2018,y,17,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,8836,FISID:196196;
20201136,196197,WIDNR,SU,WI,WISC,1511,,Saxon Harbor,46.5616,-90.4372,2019,6,4,b,BNT,SEE,2018,y,17,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,8949,FISID:196197;
20201137,196198,WIDNR,SU,WI,WISC,1511,,Saxon Harbor,46.5616,-90.4372,2019,6,4,b,BNT,SEE,2018,y,17,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9217,FISID:196198;
20201138,196199,WIDNR,SU,WI,WISC,1308,,Little Sand Bay,46.9458,-90.8886,2019,6,5,b,BNT,SEE,2018,y,17,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9041,FISID:196199;
20201139,196200,WIDNR,SU,WI,WISC,1308,,Little Sand Bay,46.9458,-90.8886,2019,6,5,b,BNT,SEE,2018,y,17,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,9158,FISID:196200;
20201140,196201,WIDNR,SU,WI,WISC,1509,,Ashland Ore Dock,46.5984784,-90.8784769,2019,6,12,s,BNT,SEE,2018,y,17,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,10030,FISID:196201;
20201141,196202,WIDNR,SU,WI,WISC,1509,,Washburn Coal Dock,46.6677,-90.8834,2019,6,12,s,BNT,SEE,2018,y,17,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,10108,FISID:196202;
20201142,196203,WIDNR,SU,WI,WISC,1509,,Washburn Coal Dock,46.6677,-90.8834,2019,6,12,s,BNT,SEE,2018,y,17,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,5026,FISID:196203;
20201143,196395,WIDNR,SU,WI,WISC,1509,,Washburn Coal Dock,46.6677,-90.8834,2019,6,26,s,BNT,SEE,2018,y,17,AD,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY - BR,BRSFH,1364,FISID:196395;
20201144,196263,WIDNR,SU,WI,WISC,1409,Pikes Creek-Les Voigt Hatchery Outflow,Pikes Creek,46.7852912,-90.8635625,2019,6,3,s,BNT,SEE,2018,y,17,ADRV,,,,,,,,99,KER/RR - WR - BY - BY - BY - BY,LVH,11062,FISID:196263;
94535,5457,NYDEC,ON,NY,NO3,424,Dexter Falls,Black River,44.005278,-76.046111,2019,4,23,s,BNT,UNKN,2018,y,17,,,,,,,190,334,0,BT-18-RL1-CA-SR,SRFH,4430,Provided Lat/Long
94536,5458,NYDEC,ON,NY,NO2,423,,Stony Point,43.880701,-76.254102,2019,5,14,b,BNT,UNKN,2018,y,18,,,,,,,190,3877,0,BT-18-RL1-CA-SR,SRFH,48730,Assigned Lat/Long
94537,5459,NYDEC,ON,NY,NO2,423,,Stony Point,43.880701,-76.254102,2019,6,17,s,BNT,UNKN,2018,y,19,,,,,,,190,1649,0,BT-18-RL-RA-CA-RM,ROSFH,20000,Assigned Lat/Long
94538,5460,NYDEC,ON,NY,NO2,523,Boat Launch,Stony Creek,43.824722,-76.229167,2019,4,23,s,BNT,UNKN,2018,y,17,,,,,,,190,200,0,BT-18-RL1-CA-SR,SRFH,2660,Provided Lat/Long
94539,5461,NYDEC,ON,NY,NO2,623,,Selkirk,,,2019,5,15,b,BNT,UNKN,2018,y,18,,,,,,,190,2538,0,BT-18-RL1-CA-SR,SRFH,31900,
94540,5462,NYDEC,ON,NY,NO2,623,,Selkirk,,,2019,5,29,b,BNT,UNKN,2018,y,18,,,,,,,190,796,0,BT-18-RL1-CA-SR,SRFH,10540,
94541,5463,NYDEC,ON,NY,NO2,623,,Selkirk,,,2019,6,20,s,BNT,UNKN,2018,y,19,,,,,,,203,805,0,BT-18-RL-RA-CA-RM,ROSFH,8900,
94542,5464,NYDEC,ON,NY,NO2,721,,Oswego,43.470556,-76.500417,2019,5,16,b,BNT,UNKN,2018,y,18,,,,,,,190,2452,0,BT-18-RL1-CA-SR,SRFH,31900,Provided Lat/Long
94543,5465,NYDEC,ON,NY,NO2,721,,Oswego,43.470556,-76.500417,2019,6,7,s,BNT,UNKN,2018,y,18,,,,,,,215,1052,0,"BT-18-RL-(BA,CA&RA)-CD",CSFH,9000,Provided Lat/Long
94544,5466,NYDEC,ON,NY,NO2,721,,Oswego,43.470556,-76.500417,2019,7,18,s,BNT,UNKN,2018,suf,5,,,,,,,88,130,0,BT-19-RL2-CA,CASFH,15400,Provided Lat/Long
94545,5467,NYDEC,ON,NY,NO2,721,,Oswego,43.470556,-76.500417,2019,7,18,s,BNT,UNKN,2018,suf,8,,,,,,,101,221,0,BT-19-RL1-CA,CASFH,20290,Provided Lat/Long
94546,5468,NYDEC,ON,NY,NO2,720,Fair Haven Beach State Park,Fair Haven,43.346944,-76.708472,2019,5,16,b,BNT,UNKN,2018,y,18,,,,,,,190,2411,0,BT-18-RL1-CA-SR,SRFH,31900,Provided Lat/Long
94547,5469,NYDEC,ON,NY,NO2,819,Sodus Point,Sodus,43.274326,-76.974326,2019,5,13,s,BNT,UNKN,2018,y,17,,,,,,,203,1225,0,BT-18-RL-RA-CA-RM,ROSFH,14180,Assigned Lat/Long
94548,5470,NYDEC,ON,NY,NO2,819,Sodus Point,Sodus,43.274326,-76.974326,2019,4,30,s,BNT,UNKN,2018,y,17,,,,,,,190,1186,0,BT-18-RL-RA-CA-RM,ROSFH,14180,Assigned Lat/Long
94549,5471,NYDEC,ON,NY,NO1,817,Hughes Marina,Pultneyville,43.287778,-77.143056,2019,5,10,s,BNT,UNKN,2018,y,17,,,,,,,203,1658,0,BT-18-RL1-CA-SR,SRFH,19380,Provided Lat/Long
94550,5472,NYDEC,ON,NY,NO1,817,Hughes Marina,Pultneyville,43.287778,-77.143056,2019,5,10,s,BNT,UNKN,2018,y,16,,,,,,,228,230,0,"BT-18-RL-(BA,CA&RA)-CD",CSFH,1890,Provided Lat/Long
94551,5473,NYDEC,ON,NY,NO1,816,Joe Abraham Property,Webster,43.273611,-77.399583,2019,5,6,s,BNT,UNKN,2018,y,17,,,,,,,190,1317,0,BT-18-RL-RA-CA-RM,ROSFH,16000,Provided Lat/Long
94552,5474,NYDEC,ON,NY,NO1,816,Joe Abraham Property,Webster,43.273611,-77.399583,2019,5,23,s,BNT,UNKN,2018,y,18,,,,,,,190,589,0,BT-18-RL-RA-CA-RM,ROSFH,7920,Provided Lat/Long
94553,5475,NYDEC,ON,NY,NO1,815,Off Peter Frank Property,Irondequoit Bay,43.240439,-77.51694,2019,5,1,s,BNT,UNKN,2018,y,16,,,,,,,215,1438,0,"BT-18-RL-(BA,CA,RA)-CD",CSFH,11960,Assigned Lat/Long
94554,5476,NYDEC,ON,NY,NO1,815,Off Peter Frank Property,Irondequoit Bay,43.240439,-77.51694,2019,5,9,s,BNT,UNKN,2018,y,16,,,,,,,228,1541,0,"BT-18-RL-(BA,CA,RA)-CD",CSFH,11960,Assigned Lat/Long
94555,5477,NYDEC,ON,NY,NO1,815,Kodak Water Plant,Rochester,43.275833,-77.640556,2019,5,8,s,BNT,UNKN,2018,y,17,,,,,,,190,1222,0,BT-18-RL-RA-CA-RM,ROSFH,15630,Provided Lat/Long
94556,5478,NYDEC,ON,NY,NO1,815,Kodak Water Plant,Rochester,43.275833,-77.640556,2019,5,15,s,BNT,UNKN,2018,y,17,,,,,,,228,1036,0,"BT-18-RL-(BA,CA,RA)-CD",CSFH,8290,Provided Lat/Long
94557,5479,NYDEC,ON,NY,NO1,815,Off Ontario Boulevard,Braddocks Bay,43.275833,-77.640556,2019,5,17,s,BNT,UNKN,2018,y,17,,,,,,,228,1305,0,"BT-18-RL-(BA,CA&RA)-CD",CSFH,10620,Provided Lat/Long
94558,5480,NYDEC,ON,NY,NO1,815,Off Ontario Boulevard,Braddocks Bay,43.275833,-77.640556,2019,5,24,s,BNT,UNKN,2018,y,17,,,,,,,228,1795,0,"BT-17-RL-(BA,CA&RA)-CD",CSFH,13300,Provided Lat/Long
94559,5481,NYDEC,ON,NY,NO1,713,Dec Boat Launch,Sandy Creek,43.349901,-77.892981,2019,5,9,s,BNT,UNKN,2018,y,16,,,,,,,228,1458,0,"BT-18-RL-(BA,CA&RA)-CD",CSFH,11960,Assigned Lat/Long
94560,5482,NYDEC,ON,NY,NO1,713,Hamlin Beach State Park,Hamlin,43.361848,-77.942603,2019,5,28,s,BNT,UNKN,2018,y,18,,,,,,,190,904,0,BT-18-RL1-CA-SR,SRFH,11960,Assigned Lat/Long
94561,5483,NYDEC,ON,NY,NO1,713,Hamlin Beach State Park,Hamlin,43.361848,-77.942603,2019,6,18,s,BNT,UNKN,2018,y,19,,,,,,,203,824,0,BT-18-RL-RA-CA-RM,ROSFH,10000,Assigned Lat/Long
94562,5484,NYDEC,ON,NY,NO1,711,,Point Breeze,43.370177,-78.183743,2019,5,7,s,BNT,UNKN,2018,y,17,,,,,,,203,1422,0,BT-18-RL-RA-CA-RM,ROSFH,16835,Assigned Lat/Long
94563,5485,NYDEC,ON,NY,NO1,711,,Point Breeze,43.370177,-78.183743,2019,5,29,s,BNT,UNKN,2018,y,18,,,,,,,190,1287,0,BT-18-RL-RA-CA-RM,ROSFH,16835,Assigned Lat/Long
94564,5486,NYDEC,ON,NY,NO1,708,Near Mouth,Eighteenmile Creek,43.339547,-78.719876,2019,5,2,s,BNT,UNKN,2018,y,14,,,,,,,215,2511,0,BT-18-RL-RA,RASFH,22150,Assigned Lat/Long
94565,5487,NYDEC,ON,NY,NO1,707,Route 425 Access,Wilson,43.31852,-78.825983,2019,5,3,s,BNT,UNKN,2018,y,14,,,,,,,215,1113,0,BT-18-RL-RA,RASFH,9820,Assigned Lat/Long
94566,5488,NYDEC,ON,NY,NO1,707,Route 425 Access,Wilson,43.31852,-78.825983,2019,5,3,s,BNT,UNKN,2018,y,16,,,,,,,228,1640,0,"BT-18-RL-(BA,CA&RA)-CD",RASFH,12330,Assigned Lat/Long
94567,5489,NYDEC,ON,NY,NO1,707,Route 425 Access,Wilson,43.31852,-78.825983,2019,6,19,s,BNT,UNKN,2018,y,19,,,,,,,190,750,0,BT-18-RL-RA-CA-RM,ROSFH,9100,Assigned Lat/Long
94568,5490,NYDEC,ON,NY,NO1,806,Fort Niagara,Niagara River,43.26088,-79.059376,2019,4,22,s,BNT,UNKN,2018,y,13,,,,,,,215,1507,0,BT-18-RL-RA,RASFH,13290,Assigned Lat/Long
94569,5491,NYDEC,ON,NY,NO1,806,Fort Niagara,Niagara River,43.26088,-79.059376,2019,5,10,s,BNT,UNKN,2018,y,14,,,,,,,203,436,0,BT-18-RL-RA,RASFH,4430,Assigned Lat/Long
94570,5492,NYDEC,ON,NY,NO1,806,Fort Niagara,Niagara River,43.26088,-79.059376,2019,10,22,s,BNT,UNKN,2018,ff,8,,,,,,,,215,0,BT-19-RL-RA,RASFH,7600,Assigned Lat/Long
20190119,,WIDNR,SU,WI,WISC,1509,Bayfield,Lake Superior,46.6677,-90.8834,2018,6,20,b,BNT,SEE,2017,y,18,AD,,,,,,172,489,1,BNT-SE-2017-BR,,9066,
20190120,,WIDNR,SU,WI,WISC,1308,Bayfield,Lake Superior,46.9458,-90.8886,2018,6,14,b,BNT,SEE,2017,y,18,AD,,,,,,170,496,1,BNT-SE-2017-BR,,9297,"Stocked off of small boats, offshore."
20190121,,WIDNR,MI,WI,WM4,1004,Kewaunee,Kewaunee River,44.51617,-87.58665,2018,4,12,i,BNT,SEE,2017,y,16,AD,,,,,,170,640,1,BNT-SE-2017-WR,,11302,
20190122,,WIDNR,MI,WI,WM4,1004,Kewaunee,Ahnapee River,44.6746,-87.4828,2018,3,5,i,BNT,SEE,2017,y,15,AD,,,,,,165,712,1,BNT-SE-2017-WR,,14618,
20190123,,WIDNR,SU,WI,WISC,1309,Bayfield,Lake Superior,46.8074,-90.8189,2018,6,5,b,BNT,SEE,2017,y,18,AD,,,,,,160,409,1,BNT-SE-2017-BR,,8858,Stocked off of the R/V Hack Noyes.
20190124,,WIDNR,SU,WI,WISC,1401,Douglas,Lake Superior,46.7004,-92.0181,2018,5,16,b,BNT,SEE,2017,y,17,AD,,,,,,154,959,1,BNT-SE-2017-BR,,23264,Stocked offshore using the R/V Hack Noyes.
20190125,,WIDNR,MI,WI,WM4,1303,Manitowoc,West Twin River,44.17307,-87.63839,2018,3,13,i,BNT,SEE,2017,y,15,AD,,,,,,167,325,1,BNT-SE-2017-WR,,6968,
20190126,,WIDNR,MI,WI,WM4,1303,Manitowoc,East Twin River,44.2366,-87.6383,2018,3,13,i,BNT,SEE,2017,y,15,AD,,,,,,167,326,1,BNT-SE-2017-WR,,6978,
20190127,,WIDNR,MI,WI,WM5,2002,Milwaukee,Kinnickinnic River,43.0252,-87.904,2018,3,14,i,BNT,SEE,2017,y,15,AD,,,,,,170,151,1,BNT-SE-2017-WR,,3183,
20190128,,WIDNR,MI,WI,WM5,2002,Milwaukee,Kinnickinnic River,43.0252,-87.904,2018,3,14,i,BNT,SEE,2017,y,15,AD,,,,,,170,463,1,BNT-SE-2017-WR,,9718,
20190129,,WIDNR,MI,WI,WM5,2002,Milwaukee,Kinnickinnic River,43.0252,-87.904,2018,3,14,i,BNT,SEE,2017,y,15,AD,,,,,,170,589,1,BNT-SE-2017-WR,,12341,
20190130,,WIDNR,MI,WI,WM3,706,Door,Lake Michigan,45.0627,-87.0961,2018,3,16,u,BNT,SEE,2017,y,15,AD,,,,,,165,460,1,BNT-SE-2017-WR,,8772,
20190131,,WIDNR,MI,WI,WM6,2202,Kenosha,Pike River,42.588663,-87.815773,2018,3,20,i,BNT,SEE,2017,y,15,AD,,,,,,162,635,1,BNT-SE-2017-WR,,13169,
20190132,,WIDNR,MI,WI,WM6,2202,Kenosha,Pike River,42.588663,-87.815773,2018,3,20,i,BNT,SEE,2017,y,15,AD,,,,,,162,664,1,BNT-SE-2017-WR,,13780,
