Number of Records Retrieved: 685
STOCKING_EVENT_RECORD_NUM,TAG_ID_1,TAG_TYPE_CODE_1,TAG_TYPE_DESCRIPTION_1,TAG_POSITION_CODE_1,TAG_POSITION_DESCRIPTION_1,TAG_ORIGIN_CODE_1,TAG_ORIGIN_DESCRIPTION_1,TAG_COLOUR_CODE_1,TAG_COLOUR_DESCRIPTION_1,SERIES1_START_NUMBER_1,SERIES1_END_NUMBER_1,SERIES2_START_NUMBER_1,SERIES2_END_NUMBER_1,SERIES3_START_NUMBER_1,SERIES3_END_NUMBER_1,RETENTION_RATE_PCT_1,RETENTION_RATE_SAMPLE_SIZE_1,RETENTION_RATE_POP_SIZE_1,COMMENTS_1,TAG_ID_2,TAG_TYPE_CODE_2,TAG_TYPE_DESCRIPTION_2,TAG_POSITION_CODE_2,TAG_POSITION_DESCRIPTION_2,TAG_ORIGIN_CODE_2,TAG_ORIGIN_DESCRIPTION_2,TAG_COLOUR_CODE_2,TAG_COLOUR_DESCRIPTION_2,SERIES1_START_NUMBER_2,SERIES1_END_NUMBER_2,SERIES2_START_NUMBER_2,SERIES2_END_NUMBER_2,SERIES3_START_NUMBER_2,SERIES3_END_NUMBER_2,RETENTION_RATE_PCT_2,RETENTION_RATE_SAMPLE_SIZE_2,RETENTION_RATE_POP_SIZE_2,COMMENTS_2,TAG_ID_3,TAG_TYPE_CODE_3,TAG_TYPE_DESCRIPTION_3,TAG_POSITION_CODE_3,TAG_POSITION_DESCRIPTION_3,TAG_ORIGIN_CODE_3,TAG_ORIGIN_DESCRIPTION_3,TAG_COLOUR_CODE_3,TAG_COLOUR_DESCRIPTION_3,SERIES1_START_NUMBER_3,SERIES1_END_NUMBER_3,SERIES2_START_NUMBER_3,SERIES2_END_NUMBER_3,SERIES3_START_NUMBER_3,SERIES3_END_NUMBER_3,RETENTION_RATE_PCT_3,RETENTION_RATE_SAMPLE_SIZE_3,RETENTION_RATE_POP_SIZE_3,COMMENTS_3,TAG_ID_4,TAG_TYPE_CODE_4,TAG_TYPE_DESCRIPTION_4,TAG_POSITION_CODE_4,TAG_POSITION_DESCRIPTION_4,TAG_ORIGIN_CODE_4,TAG_ORIGIN_DESCRIPTION_4,TAG_COLOUR_CODE_4,TAG_COLOUR_DESCRIPTION_4,SERIES1_START_NUMBER_4,SERIES1_END_NUMBER_4,SERIES2_START_NUMBER_4,SERIES2_END_NUMBER_4,SERIES3_START_NUMBER_4,SERIES3_END_NUMBER_4,RETENTION_RATE_PCT_4,RETENTION_RATE_SAMPLE_SIZE_4,RETENTION_RATE_POP_SIZE_4,COMMENTS_4,TAG_ID_5,TAG_TYPE_CODE_5,TAG_TYPE_DESCRIPTION_5,TAG_POSITION_CODE_5,TAG_POSITION_DESCRIPTION_5,TAG_ORIGIN_CODE_5,TAG_ORIGIN_DESCRIPTION_5,TAG_COLOUR_CODE_5,TAG_COLOUR_DESCRIPTION_5,SERIES1_START_NUMBER_5,SERIES1_END_NUMBER_5,SERIES2_START_NUMBER_5,SERIES2_END_NUMBER_5,SERIES3_START_NUMBER_5,SERIES3_END_NUMBER_5,RETENTION_RATE_PCT_5,RETENTION_RATE_SAMPLE_SIZE_5,RETENTION_RATE_POP_SIZE_5,COMMENTS_5
"31541","35428","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630388","630388","630389","630389",,,"99","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31543","35431","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630388","630388","630389","630389",,,"99","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31546","35434","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","BLK","Black","630450","630450","630451","630451",,,"99","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31548","35436","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","BLK","Black","630450","630450","630451","630451",,,"99","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31550","35439","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","BLK","Black","630450","630450","630451","630451",,,"99","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31566","35455","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","BLK","Black","630450","630450","630451","630451",,,"99","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31568","35457","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","BLK","Black","630448","630448","630449","630449",,,"99","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31915","36251","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630441","630444",,,,,"95.4","329","46089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31916","36252","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630441","630444",,,,,"95.4","329","46089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31917","36253","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630441","630444",,,,,"95.4","329","46089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31923","36279","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630439","630439",,,,,"95.4","194","11477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31800","35993","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630440","630440",,,,,"95.2","188","11419",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32673","38679","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630445","630445",,,,,"98","202","11506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32698","38714","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630446","630446",,,,,"97.8","226","11448",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32704","38722","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630447","630447",,,,,"97.9","188","11516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32721","38752","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630415","630415",,,,,"90.7","193","11064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34771","43615","9","Unknown or Not Applicable","9","Unknown","OTH","Other","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33984","40982","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630457","630461",,,,,"91.6","703","55869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34851","43964","1","Streamer","9","Unknown","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34852","43965","1","Streamer","9","Unknown","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34853","43961","1","Streamer","9","Unknown","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34854","43962","1","Streamer","9","Unknown","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34917","44129","6","Coded Wire","10","Operculum","MNR","Ontario Ministry of Natural Resources","NON","Colourless",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33985","40983","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630457","630461",,,,,"91.6","703","55869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33986","40984","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630457","630461",,,,,"91.6","703","55869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33987","40985","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630457","630461",,,,,"91.6","703","55869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32778","38927","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630452","630456",,,,,"93.1","696","56105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32779","38928","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630452","630456",,,,,"93.1","696","56105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32781","38929","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630452","630456",,,,,"93.1","0","56105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32782","38930","7","Strip Vinyl","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630452","630456",,,,,"93.1","696","56105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32667","38657","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630386","630386","630387","630387",,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36218","46227","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630489","630489",,,,,"0","740","56377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36219","46228","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630489","630489",,,,,"98","740","56377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36220","46229","5","Anchor","3","Posterior Dorsal Fins","MNR","Ontario Ministry of Natural Resources","YEL","Yellow",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36222","46231","5","Anchor","3","Posterior Dorsal Fins","MNR","Ontario Ministry of Natural Resources","YEL","Yellow",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36217","46226","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630489","630489",,,,,"98","740","56377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37604","50024","IH","Internal Hydroacaustic","9","Unknown","UNK","Unknown","UNK","Unknown",,,,,,,"0","0","0",,"50023","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36609","47544","P","PIT - Passive Integrated Transponde","9","Unknown","UNK","Unknown","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37432","49852","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37441","49858","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36664","47640","P","PIT - Passive Integrated Transponde","9","Unknown","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"39963","55212","IH","Internal Hydroacaustic","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38063","50909","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38064","50910","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38068","50914","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38421","51468","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630462","630466",,,,,"98","1290","51181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38422","51469","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630462","630466",,,,,"98","1290","51181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38423","51470","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630462","630466",,,,,"98","1290","51181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41101","57598","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630484","630488",,,,,"85.1","0","544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41102","57599","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630484","630488",,,,,"85.1","544","53105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41456","58899","1","Streamer","1","Anterior Dorsal Fin","MNR","Ontario Ministry of Natural Resources","PNK","Pink","1000","1225",,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41458","58901","1","Streamer","1","Anterior Dorsal Fin","MNR","Ontario Ministry of Natural Resources","GRN","Green","1","103",,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41460","58903","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41629","59455","2","Tubular Vinyl","5","Flesh of Back","MNR","Ontario Ministry of Natural Resources","PNK","Pink","1226","1791",,,,,"0","0","0",,"59456","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42740","61482","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630528","630528",,,,,"93.2","460","54306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42741","61483","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630528","630528",,,,,"93.2","460","54306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"42742","61484","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630528","630528",,,,,"0","460","54306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41633","59461","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","UNK","Unknown","UNK","Unknown",,,,,,,"0","0","0",,"59462","A","Internal (Radio)","4","Abdominal Insertion","OTH","Other","BLK","Black",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41531","59329","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","OTH","Other","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41100","57597","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","NON","Colourless","630484","630488",,,,,"85.1","544","53105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41540","59360","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","OTH","Other","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41541","59361","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","OTH","Other","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41636","59487","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","UNK","Unknown","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44960","66391","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44961","66392","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44962","66393","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43992","64795","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","1000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43993","64796","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","1000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43994","64797","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","1000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43995","64827","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","1000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43996","64840","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","1000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"43997","64850","P","PIT - Passive Integrated Transponde","4","Abdominal Insertion","MNR","Ontario Ministry of Natural Resources","BLK","Black",,,,,,,"0","0","1000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44955","66386","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44957","66388","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44958","66389","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44959","66390","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45012","66502","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45013","66503","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"45014","66504","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44826","66118","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44827","66119","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44828","66120","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"44830","66122","6","Coded Wire","7","Snout","MNR","Ontario Ministry of Natural Resources","UNK","Unknown",,,,,,,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
